order_id,product_id,origin_warehouse,destination_city,order_date,ship_mode,carrier,weight_kg,distance_km,expected_delay_days
140264,P089,Lyon,Marseille,2025-01-04,Standard,Chronopost,15.62,916,6
140265,P053,Nantes,Bordeaux,2025-03-21,Express,Chronopost,19.03,155,2
140266,P016,Paris,Marseille,2025-05-16,Express,Colissimo,9.38,443,2
140267,P049,Nantes,Marseille,2025-02-26,Express,DHL,8.39,558,3
140268,P088,Lyon,Toulouse,2024-08-25,Express,UPS,16.46,556,4
140269,P005,Lyon,Bordeaux,2025-03-01,Standard,UPS,1.0,333,2
140270,P077,Rouen,Nice,2025-06-11,Standard,Chronopost,1.87,597,3
140271,P094,Lyon,Lyon,2024-09-05,Standard,Chronopost,13.68,273,4
140272,P060,Strasbourg,Bordeaux,2024-11-22,Standard,GLS,1.28,805,4
140273,P071,Lille,Lyon,2025-01-07,Standard,DHL,5.41,923,4
140274,P081,Nantes,Nice,2024-06-27,Express,DHL,15.89,480,3
140275,P055,Rouen,Paris,2024-07-26,Standard,DHL,11.13,827,5
140276,P091,Rouen,Paris,2025-02-20,Express,UPS,8.6,627,3
140277,P035,Strasbourg,Lyon,2025-03-26,Express,DHL,10.64,122,2
140278,P069,Paris,Marseille,2025-04-13,Standard,GLS,15.47,975,7
140279,P042,Paris,Bordeaux,2025-01-25,Express,Colissimo,2.9,250,2
140280,P069,Lyon,Toulouse,2024-12-23,Standard,UPS,13.55,427,3
140281,P024,Lille,Bordeaux,2024-10-24,Standard,DHL,8.78,343,4
140282,P071,Lille,Bordeaux,2025-02-23,Standard,DHL,4.15,854,4
140283,P071,Rouen,Toulouse,2025-03-09,Express,Colissimo,12.2,519,3
140284,P055,Nantes,Marseille,2024-12-12,Standard,UPS,1.03,353,3
140285,P014,Paris,Toulouse,2025-03-21,Express,GLS,19.04,114,3
140286,P055,Rouen,Bordeaux,2024-12-31,Standard,Chronopost,1.63,396,3
140287,P015,Paris,Toulouse,2024-12-19,Express,DHL,4.92,265,1
140288,P005,Paris,Marseille,2025-03-15,Express,Chronopost,14.19,825,4
140289,P004,Lille,Paris,2024-09-09,Express,GLS,4.59,558,2
140290,P030,Rouen,Paris,2025-06-13,Express,UPS,9.41,449,2
140291,P084,Lille,Paris,2024-08-31,Standard,GLS,10.68,924,5
140292,P053,Strasbourg,Bordeaux,2024-12-29,Express,GLS,14.77,160,2
140293,P090,Lille,Toulouse,2024-10-08,Standard,DHL,8.46,702,4
140294,P073,Rouen,Paris,2024-06-24,Standard,DHL,6.16,521,3
140295,P030,Nantes,Bordeaux,2024-09-26,Express,DHL,2.91,800,3
140296,P086,Paris,Lyon,2025-03-19,Standard,GLS,4.66,951,5
140297,P094,Lille,Paris,2024-11-22,Standard,Chronopost,13.34,425,4
140298,P084,Nantes,Paris,2025-01-12,Express,GLS,2.23,294,1
140299,P092,Lyon,Lyon,2024-10-21,Standard,UPS,14.96,96,3
140300,P061,Rouen,Lyon,2025-01-04,Express,DHL,7.97,680,3
140301,P071,Lyon,Nice,2024-07-11,Express,GLS,4.12,513,1
140302,P068,Strasbourg,Lyon,2024-08-22,Standard,GLS,17.98,256,3
140303,P092,Strasbourg,Paris,2025-02-24,Standard,Chronopost,9.42,963,6
140304,P055,Lyon,Bordeaux,2024-08-10,Standard,UPS,3.65,845,3
140305,P099,Rouen,Nice,2024-08-17,Standard,GLS,18.97,978,7
140306,P097,Paris,Toulouse,2024-12-16,Standard,GLS,15.05,142,3
140307,P071,Nantes,Lyon,2024-07-04,Express,DHL,18.11,294,2
140308,P073,Lyon,Nice,2025-02-22,Express,UPS,3.2,621,3
140309,P098,Lyon,Lyon,2025-03-29,Standard,Chronopost,14.63,77,2
140310,P042,Nantes,Toulouse,2024-10-12,Express,DHL,7.82,510,3
140311,P098,Lyon,Bordeaux,2024-07-25,Express,GLS,19.07,818,5
140312,P077,Rouen,Bordeaux,2025-06-08,Express,Chronopost,15.26,871,5
140313,P029,Nantes,Nice,2025-03-09,Standard,GLS,15.54,84,3
140314,P035,Lille,Lyon,2025-02-10,Express,Colissimo,14.22,836,4
140315,P045,Lille,Lyon,2024-12-02,Standard,Colissimo,12.09,580,4
140316,P074,Paris,Marseille,2024-09-26,Express,DHL,5.85,396,2
140317,P094,Strasbourg,Lyon,2024-07-29,Express,GLS,3.83,168,2
140318,P090,Lyon,Toulouse,2025-02-07,Standard,UPS,4.02,403,3
140319,P099,Rouen,Bordeaux,2024-09-15,Standard,Colissimo,10.64,908,6
140320,P092,Nantes,Nice,2025-04-11,Express,DHL,3.11,488,2
140321,P029,Strasbourg,Marseille,2025-01-25,Express,Chronopost,6.05,548,2
140322,P070,Strasbourg,Marseille,2025-04-29,Express,DHL,13.96,320,3
140323,P003,Lyon,Nice,2025-01-17,Express,DHL,19.53,708,4
140324,P093,Strasbourg,Nice,2025-06-06,Standard,Colissimo,1.21,881,4
140325,P057,Rouen,Paris,2024-11-05,Standard,GLS,19.56,214,4
140326,P066,Rouen,Marseille,2025-03-26,Standard,UPS,5.48,731,4
140327,P022,Lille,Paris,2024-10-09,Standard,Colissimo,4.28,815,4
140328,P027,Lille,Paris,2025-03-03,Standard,DHL,2.73,927,4
140329,P022,Rouen,Nice,2024-10-06,Standard,DHL,8.76,692,4
140330,P074,Lyon,Marseille,2024-07-22,Express,DHL,10.12,585,3
140331,P049,Nantes,Nice,2024-12-29,Express,GLS,19.66,586,4
140332,P083,Paris,Marseille,2024-06-20,Express,Chronopost,18.5,184,3
140333,P024,Lyon,Marseille,2024-07-29,Standard,UPS,9.21,90,2
140334,P027,Rouen,Paris,2024-10-04,Standard,Chronopost,14.53,412,4
140335,P036,Nantes,Toulouse,2025-05-07,Express,UPS,10.6,987,4
140336,P017,Paris,Marseille,2024-07-16,Standard,DHL,3.81,445,3
140337,P056,Rouen,Nice,2024-10-03,Standard,Chronopost,13.58,594,4
140338,P010,Nantes,Nice,2025-05-17,Standard,Colissimo,2.47,403,2
140339,P054,Nantes,Lyon,2025-01-13,Standard,Colissimo,8.71,362,3
140340,P081,Paris,Bordeaux,2024-10-18,Express,UPS,0.37,974,3
140341,P074,Rouen,Nice,2024-09-20,Express,DHL,13.01,697,4
140342,P074,Strasbourg,Paris,2025-05-15,Standard,UPS,18.73,389,4
140343,P038,Lille,Bordeaux,2024-11-01,Standard,Chronopost,1.69,735,4
140344,P081,Lyon,Lyon,2024-06-21,Standard,UPS,10.44,799,4
140345,P090,Strasbourg,Nice,2024-08-14,Standard,UPS,12.33,435,4
140346,P090,Strasbourg,Marseille,2025-04-22,Standard,GLS,15.47,769,5
140347,P098,Paris,Bordeaux,2025-01-01,Standard,Colissimo,18.61,193,3
140348,P004,Lyon,Paris,2024-09-17,Express,UPS,0.47,906,3
140349,P050,Paris,Nice,2024-12-23,Standard,UPS,19.38,604,5
140350,P091,Lille,Toulouse,2025-03-05,Standard,Colissimo,19.03,170,3
140351,P061,Lyon,Bordeaux,2025-04-25,Express,Chronopost,15.88,299,3
140352,P021,Nantes,Marseille,2024-07-27,Standard,Chronopost,2.81,449,3
140353,P036,Strasbourg,Paris,2025-05-16,Express,UPS,6.65,92,2
140354,P046,Nantes,Bordeaux,2025-02-06,Express,DHL,8.08,753,4
140355,P095,Lyon,Nice,2025-04-17,Standard,UPS,18.37,336,4
140356,P071,Rouen,Toulouse,2024-09-14,Standard,Colissimo,12.71,169,3
140357,P044,Nantes,Marseille,2025-03-20,Standard,Colissimo,19.05,356,4
140358,P064,Paris,Marseille,2024-11-23,Express,Chronopost,15.97,236,3
140359,P098,Rouen,Paris,2025-06-13,Express,DHL,1.67,169,0
140360,P018,Paris,Lyon,2025-06-16,Express,Colissimo,6.29,749,3
140361,P088,Lille,Marseille,2024-12-11,Standard,DHL,6.65,60,1
140362,P013,Strasbourg,Nice,2024-11-28,Express,Chronopost,13.78,161,1
140363,P013,Nantes,Toulouse,2024-09-15,Standard,GLS,16.71,86,2
140364,P025,Lille,Paris,2024-10-05,Express,GLS,6.2,734,3
140365,P005,Strasbourg,Toulouse,2025-03-07,Standard,UPS,15.51,409,4
140366,P039,Rouen,Marseille,2024-07-17,Express,DHL,7.42,61,0
140367,P029,Paris,Nice,2025-03-20,Express,Chronopost,6.07,665,2
140368,P057,Nantes,Lyon,2025-04-29,Express,UPS,8.23,555,3
140369,P046,Lyon,Toulouse,2025-05-13,Standard,GLS,17.88,925,5
140370,P033,Lille,Toulouse,2025-05-05,Express,DHL,5.49,833,3
140371,P088,Nantes,Nice,2025-03-16,Express,UPS,5.91,841,3
140372,P010,Lyon,Nice,2025-01-15,Standard,DHL,6.51,867,5
140373,P058,Strasbourg,Nice,2024-07-19,Express,Chronopost,15.4,904,5
140374,P025,Rouen,Nice,2024-11-24,Express,DHL,11.27,671,3
140375,P074,Strasbourg,Bordeaux,2024-06-28,Express,Chronopost,7.31,408,3
140376,P039,Lyon,Marseille,2025-01-11,Express,UPS,12.59,721,4
140377,P016,Strasbourg,Bordeaux,2024-08-01,Express,Chronopost,1.63,100,0
140378,P060,Rouen,Paris,2024-12-25,Express,DHL,3.31,413,2
140379,P028,Lille,Bordeaux,2025-04-28,Standard,DHL,8.99,193,2
140380,P076,Lyon,Bordeaux,2024-06-22,Standard,GLS,17.63,919,5
140381,P044,Paris,Toulouse,2024-10-27,Standard,UPS,19.11,992,7
140382,P058,Strasbourg,Bordeaux,2025-02-18,Standard,Colissimo,11.4,958,7
140383,P032,Strasbourg,Marseille,2025-03-24,Standard,DHL,0.25,771,3
140384,P063,Paris,Lyon,2025-04-04,Express,Colissimo,4.05,819,4
140385,P093,Paris,Lyon,2024-11-10,Express,GLS,18.72,154,1
140386,P045,Rouen,Toulouse,2025-03-06,Standard,UPS,10.81,450,3
140387,P053,Strasbourg,Marseille,2024-06-27,Standard,DHL,8.5,205,2
140388,P061,Lyon,Bordeaux,2025-05-28,Standard,DHL,7.42,663,4
140389,P050,Nantes,Toulouse,2024-10-24,Express,Colissimo,11.02,685,3
140390,P027,Lyon,Toulouse,2025-02-18,Standard,DHL,12.91,150,2
140391,P026,Lyon,Toulouse,2024-11-24,Express,UPS,19.8,355,3
140392,P003,Strasbourg,Toulouse,2024-12-20,Standard,Colissimo,10.57,855,5
140393,P090,Strasbourg,Nice,2024-06-25,Standard,GLS,18.0,568,5
140394,P039,Lille,Paris,2024-12-29,Express,GLS,14.51,193,2
140395,P065,Nantes,Toulouse,2024-09-02,Express,DHL,6.59,467,2
140396,P035,Paris,Paris,2024-11-05,Express,UPS,12.52,295,2
140397,P053,Rouen,Nice,2024-08-12,Express,Colissimo,9.63,330,3
140398,P091,Nantes,Lyon,2025-03-18,Standard,DHL,13.4,657,5
140399,P046,Paris,Marseille,2025-06-03,Standard,UPS,1.27,668,4
140400,P068,Rouen,Bordeaux,2025-03-20,Express,Colissimo,4.24,772,4
140401,P083,Nantes,Nice,2024-11-27,Standard,UPS,2.89,529,4
140402,P022,Rouen,Nice,2025-06-16,Standard,Chronopost,8.92,678,5
140403,P060,Rouen,Paris,2025-06-02,Standard,Chronopost,19.98,622,5
140404,P006,Paris,Lyon,2024-08-29,Express,Colissimo,11.84,334,2
140405,P052,Lille,Paris,2025-01-26,Standard,UPS,10.47,84,3
140406,P073,Paris,Marseille,2025-04-02,Standard,Chronopost,7.56,407,3
140407,P075,Nantes,Paris,2024-12-17,Express,DHL,0.98,631,3
140408,P086,Paris,Nice,2024-07-12,Standard,Chronopost,11.23,946,5
140409,P073,Paris,Paris,2025-01-11,Express,DHL,0.21,759,2
140410,P029,Paris,Bordeaux,2025-02-06,Standard,DHL,8.5,113,3
140411,P043,Strasbourg,Bordeaux,2024-07-05,Express,Chronopost,0.54,289,0
140412,P074,Strasbourg,Nice,2025-05-21,Standard,Colissimo,10.52,305,2
140413,P034,Strasbourg,Paris,2025-02-28,Express,Chronopost,13.23,664,3
140414,P031,Nantes,Nice,2025-04-17,Standard,Colissimo,4.42,350,3
140415,P086,Nantes,Bordeaux,2024-06-23,Express,DHL,18.56,460,3
140416,P046,Rouen,Toulouse,2024-07-15,Express,UPS,17.77,455,3
140417,P004,Rouen,Paris,2025-01-02,Standard,GLS,15.32,698,5
140418,P002,Nantes,Toulouse,2024-10-26,Standard,GLS,3.66,329,3
140419,P005,Strasbourg,Bordeaux,2025-04-24,Standard,Colissimo,9.69,442,3
140420,P046,Rouen,Paris,2025-02-08,Standard,Chronopost,3.47,144,2
140421,P079,Paris,Marseille,2024-07-16,Express,DHL,16.45,232,2
140422,P019,Lyon,Paris,2024-07-26,Standard,Chronopost,2.0,290,1
140423,P038,Strasbourg,Lyon,2024-11-13,Express,GLS,2.62,906,4
140424,P059,Strasbourg,Nice,2024-10-05,Standard,DHL,1.48,595,3
140425,P079,Strasbourg,Bordeaux,2024-08-13,Standard,Chronopost,9.57,355,3
140426,P072,Lyon,Toulouse,2024-11-19,Standard,DHL,11.17,160,3
140427,P020,Rouen,Lyon,2024-12-23,Standard,GLS,18.27,451,4
140428,P076,Rouen,Lyon,2025-05-02,Express,DHL,8.0,881,5
140429,P068,Lille,Bordeaux,2024-11-01,Express,Colissimo,10.15,853,4
140430,P053,Paris,Marseille,2025-01-09,Standard,UPS,10.81,801,5
140431,P055,Paris,Marseille,2025-02-10,Standard,Chronopost,15.57,514,4
140432,P039,Lille,Nice,2024-07-17,Standard,Chronopost,11.89,734,5
140433,P036,Lille,Toulouse,2025-05-20,Standard,Chronopost,13.86,933,5
140434,P058,Lyon,Marseille,2025-05-03,Standard,GLS,1.02,484,3
140435,P015,Paris,Nice,2025-02-10,Standard,DHL,8.33,516,4
140436,P001,Paris,Marseille,2025-03-14,Standard,DHL,15.25,228,3
140437,P095,Strasbourg,Marseille,2025-05-27,Express,Chronopost,2.96,157,1
140438,P009,Nantes,Bordeaux,2024-08-04,Express,Chronopost,6.88,192,1
140439,P023,Paris,Lyon,2024-10-29,Express,GLS,16.78,541,2
140440,P052,Lyon,Paris,2024-07-11,Express,Chronopost,18.85,191,2
140441,P026,Lyon,Nice,2024-09-22,Standard,DHL,4.19,627,4
140442,P060,Strasbourg,Paris,2024-11-09,Standard,DHL,16.15,51,3
140443,P018,Lille,Marseille,2024-07-23,Express,GLS,19.57,826,4
140444,P097,Lyon,Marseille,2024-09-13,Standard,Colissimo,7.44,676,3
140445,P078,Lyon,Lyon,2024-09-24,Express,DHL,9.25,340,1
140446,P058,Strasbourg,Toulouse,2024-07-08,Express,Chronopost,19.35,891,6
140447,P065,Nantes,Marseille,2025-04-04,Standard,Chronopost,17.9,153,4
140448,P077,Lyon,Paris,2024-12-22,Express,Colissimo,6.24,503,3
140449,P079,Rouen,Nice,2024-07-04,Standard,UPS,12.64,671,5
140450,P069,Rouen,Marseille,2024-08-09,Express,GLS,5.08,558,2
140451,P014,Lille,Paris,2024-08-06,Express,DHL,6.41,817,3
140452,P078,Paris,Nice,2025-04-09,Standard,Chronopost,3.44,546,3
140453,P046,Paris,Marseille,2025-01-02,Standard,UPS,7.31,359,3
140454,P069,Nantes,Bordeaux,2024-12-01,Standard,DHL,10.52,357,4
140455,P075,Lyon,Nice,2025-02-14,Standard,Colissimo,5.92,505,4
140456,P032,Strasbourg,Marseille,2025-05-11,Standard,Chronopost,2.35,197,2
140457,P051,Lyon,Marseille,2025-03-15,Express,Chronopost,1.72,285,1
140458,P069,Strasbourg,Paris,2024-08-09,Express,UPS,14.23,167,2
140459,P100,Lyon,Lyon,2024-07-04,Express,GLS,0.67,509,2
140460,P015,Lyon,Bordeaux,2024-10-24,Standard,UPS,19.97,487,5
140461,P053,Lyon,Bordeaux,2025-05-21,Standard,UPS,13.44,401,4
140462,P071,Rouen,Lyon,2024-07-16,Express,DHL,18.46,476,3
140463,P069,Nantes,Bordeaux,2024-10-03,Express,UPS,12.83,305,3
140464,P094,Lille,Toulouse,2025-05-24,Standard,GLS,11.73,536,4
140465,P015,Lille,Nice,2025-03-26,Express,GLS,2.9,595,2
140466,P030,Strasbourg,Toulouse,2025-01-08,Standard,UPS,8.26,86,1
140467,P078,Rouen,Nice,2024-08-31,Express,DHL,12.79,640,4
140468,P024,Lyon,Marseille,2024-12-20,Standard,Colissimo,6.04,505,4
140469,P088,Lyon,Toulouse,2024-08-06,Standard,DHL,18.41,592,5
140470,P035,Paris,Nice,2024-10-25,Express,UPS,10.72,554,3
140471,P069,Strasbourg,Lyon,2025-03-12,Standard,Colissimo,7.15,929,5
140472,P012,Lille,Nice,2025-03-09,Standard,DHL,14.86,171,4
140473,P084,Paris,Nice,2025-01-27,Standard,DHL,0.47,367,2
140474,P046,Strasbourg,Lyon,2025-02-21,Standard,GLS,7.62,509,4
140475,P069,Lille,Nice,2024-07-16,Standard,UPS,13.03,392,4
140476,P036,Paris,Marseille,2025-06-13,Express,UPS,16.4,706,3
140477,P085,Lyon,Paris,2024-07-23,Standard,Colissimo,14.74,610,5
140478,P048,Lyon,Paris,2024-12-21,Express,Chronopost,8.67,967,4
140479,P067,Lyon,Paris,2025-01-19,Express,GLS,15.73,315,2
140480,P093,Nantes,Nice,2025-06-16,Express,Colissimo,0.83,638,2
140481,P054,Paris,Bordeaux,2024-08-13,Standard,Chronopost,1.63,733,3
140482,P089,Nantes,Paris,2024-09-30,Express,Colissimo,15.12,553,4
140483,P091,Nantes,Toulouse,2024-06-20,Express,UPS,2.52,422,1
140484,P036,Paris,Nice,2024-09-09,Express,Chronopost,9.74,438,1
140485,P052,Lyon,Nice,2025-05-01,Standard,UPS,7.54,998,5
140486,P022,Rouen,Marseille,2025-06-14,Standard,GLS,12.17,300,5
140487,P038,Strasbourg,Nice,2025-01-19,Standard,Colissimo,9.75,204,2
140488,P099,Lille,Lyon,2024-07-18,Standard,GLS,15.46,130,3
140489,P062,Paris,Nice,2025-01-29,Standard,GLS,0.33,265,2
140490,P065,Lyon,Lyon,2024-11-17,Standard,UPS,17.8,227,4
140491,P003,Nantes,Nice,2025-04-30,Standard,Chronopost,9.23,749,4
140492,P088,Lyon,Marseille,2025-05-22,Express,Colissimo,8.76,319,2
140493,P008,Strasbourg,Lyon,2024-10-11,Express,Colissimo,10.78,108,2
140494,P039,Paris,Nice,2025-05-25,Standard,GLS,13.41,804,4
140495,P018,Paris,Nice,2025-05-10,Standard,UPS,4.78,112,2
140496,P003,Lille,Bordeaux,2024-07-27,Standard,GLS,7.86,806,5
140497,P018,Lille,Marseille,2024-10-09,Express,Chronopost,5.99,455,2
140498,P080,Paris,Nice,2024-09-27,Standard,GLS,3.51,775,4
140499,P096,Strasbourg,Lyon,2024-08-21,Express,DHL,18.42,474,4
140500,P001,Lille,Nice,2024-08-25,Express,UPS,6.31,202,1
140501,P026,Nantes,Lyon,2025-04-23,Express,Chronopost,19.77,658,5
140502,P052,Lyon,Paris,2025-02-17,Standard,Colissimo,9.97,339,3
140503,P012,Rouen,Paris,2024-10-28,Standard,Colissimo,12.4,200,3
140504,P038,Lyon,Bordeaux,2025-05-26,Express,Colissimo,7.52,891,3
140505,P085,Strasbourg,Marseille,2024-10-06,Standard,Chronopost,8.41,672,4
140506,P041,Lyon,Marseille,2025-01-08,Express,Colissimo,16.69,523,3
140507,P053,Paris,Bordeaux,2025-02-16,Standard,UPS,8.36,736,4
140508,P013,Strasbourg,Marseille,2024-10-13,Standard,Chronopost,14.82,241,3
140509,P076,Rouen,Bordeaux,2025-04-27,Express,Chronopost,1.06,958,3
140510,P013,Lille,Toulouse,2024-09-24,Express,Colissimo,0.72,672,2
140511,P018,Lille,Toulouse,2025-01-23,Express,Chronopost,2.02,961,3
140512,P019,Lyon,Lyon,2024-06-26,Standard,GLS,18.28,795,5
140513,P019,Paris,Paris,2024-06-22,Standard,DHL,9.07,929,5
140514,P070,Rouen,Marseille,2024-12-04,Standard,GLS,17.75,246,4
140515,P048,Paris,Toulouse,2024-10-04,Express,Chronopost,9.71,759,4
140516,P071,Rouen,Lyon,2025-04-20,Standard,DHL,16.91,80,3
140517,P071,Strasbourg,Bordeaux,2024-06-19,Express,Chronopost,17.39,507,3
140518,P028,Rouen,Marseille,2024-09-16,Standard,Colissimo,0.17,326,2
140519,P092,Lille,Lyon,2024-10-30,Standard,Chronopost,13.64,862,6
140520,P019,Lyon,Lyon,2025-06-10,Express,Colissimo,9.91,513,3
140521,P080,Lille,Nice,2025-05-09,Express,UPS,19.35,726,4
140522,P081,Paris,Bordeaux,2025-04-05,Express,GLS,7.94,127,1
140523,P086,Lille,Paris,2025-05-02,Express,Colissimo,8.45,83,2
140524,P083,Lyon,Toulouse,2024-09-06,Standard,GLS,7.85,195,1
140525,P048,Nantes,Bordeaux,2025-01-27,Standard,Colissimo,15.61,702,5
140526,P029,Lille,Lyon,2024-11-25,Standard,UPS,15.81,857,5
140527,P048,Paris,Paris,2024-12-18,Express,Colissimo,11.1,536,3
140528,P019,Lyon,Lyon,2025-03-18,Express,Colissimo,3.33,630,3
140529,P099,Paris,Marseille,2025-02-13,Standard,DHL,13.17,391,4
140530,P047,Strasbourg,Marseille,2025-03-21,Standard,GLS,4.92,168,2
140531,P089,Rouen,Paris,2025-01-05,Standard,Chronopost,19.89,530,5
140532,P060,Lyon,Lyon,2025-03-05,Standard,UPS,12.25,527,5
140533,P048,Rouen,Toulouse,2024-12-26,Standard,Colissimo,0.81,960,4
140534,P020,Lyon,Marseille,2024-08-09,Standard,UPS,0.41,886,5
140535,P019,Nantes,Toulouse,2024-08-18,Express,DHL,19.23,999,5
140536,P042,Nantes,Toulouse,2024-12-03,Express,DHL,6.47,753,3
140537,P077,Lyon,Nice,2025-03-12,Standard,Colissimo,10.27,248,3
140538,P076,Rouen,Toulouse,2024-09-26,Standard,Chronopost,0.28,90,0
140539,P049,Strasbourg,Paris,2025-05-02,Express,Chronopost,19.3,589,4
140540,P015,Rouen,Nice,2025-02-26,Standard,Chronopost,17.83,658,4
140541,P060,Paris,Lyon,2024-10-06,Standard,Chronopost,3.48,762,3
140542,P068,Lyon,Paris,2025-05-13,Express,GLS,1.73,249,1
140543,P079,Rouen,Bordeaux,2024-07-06,Express,UPS,10.41,839,5
140544,P081,Lyon,Marseille,2025-02-21,Standard,GLS,12.42,272,3
140545,P027,Nantes,Toulouse,2024-08-05,Standard,UPS,9.16,248,3
140546,P075,Rouen,Lyon,2025-03-14,Express,DHL,10.33,996,5
140547,P055,Rouen,Toulouse,2025-05-08,Express,DHL,0.98,254,1
140548,P087,Nantes,Paris,2025-02-19,Express,Chronopost,6.65,104,1
140549,P015,Strasbourg,Lyon,2025-05-10,Standard,DHL,5.34,697,3
140550,P052,Paris,Bordeaux,2025-02-24,Express,UPS,4.61,690,2
140551,P031,Lyon,Paris,2025-01-02,Standard,GLS,12.31,577,3
140552,P090,Lyon,Lyon,2025-05-06,Express,UPS,7.18,930,3
140553,P007,Lyon,Nice,2025-02-11,Standard,GLS,15.62,355,4
140554,P013,Lyon,Marseille,2025-04-08,Standard,GLS,4.14,438,3
140555,P054,Strasbourg,Paris,2024-11-18,Express,Chronopost,3.29,598,3
140556,P013,Lille,Lyon,2024-11-30,Standard,DHL,2.45,62,2
140557,P020,Nantes,Lyon,2025-04-28,Express,DHL,17.7,508,3
140558,P098,Paris,Bordeaux,2025-02-06,Express,Colissimo,11.47,368,3
140559,P010,Nantes,Lyon,2025-01-14,Express,GLS,10.7,537,3
140560,P052,Lyon,Lyon,2024-11-28,Standard,Colissimo,2.09,283,2
140561,P037,Lille,Toulouse,2025-06-10,Express,DHL,0.49,671,2
140562,P052,Lille,Bordeaux,2024-08-03,Standard,UPS,16.21,632,5
140563,P027,Nantes,Nice,2025-03-15,Express,UPS,1.0,351,2
140564,P034,Rouen,Paris,2025-02-12,Express,Chronopost,4.92,268,2
140565,P100,Strasbourg,Bordeaux,2025-04-14,Standard,Chronopost,3.73,368,3
140566,P062,Paris,Bordeaux,2025-04-01,Express,DHL,0.58,52,1
140567,P016,Lille,Marseille,2025-02-08,Standard,GLS,9.29,632,3
140568,P059,Strasbourg,Lyon,2025-02-26,Express,GLS,1.62,375,1
140569,P021,Lyon,Toulouse,2024-07-06,Standard,UPS,11.92,774,4
140570,P016,Rouen,Nice,2025-04-15,Express,UPS,2.13,476,2
140571,P081,Paris,Lyon,2024-09-18,Standard,DHL,16.68,500,4
140572,P079,Lyon,Paris,2024-12-20,Express,GLS,15.76,638,3
140573,P013,Nantes,Marseille,2024-06-20,Express,UPS,17.26,411,2
140574,P033,Strasbourg,Lyon,2025-02-24,Express,Colissimo,1.17,830,3
140575,P054,Lille,Bordeaux,2025-01-21,Standard,GLS,16.07,917,6
140576,P069,Nantes,Nice,2025-06-04,Standard,Chronopost,14.05,443,3
140577,P027,Rouen,Lyon,2024-06-19,Standard,GLS,8.7,149,3
140578,P052,Lille,Lyon,2025-02-03,Standard,UPS,15.68,900,6
140579,P065,Lyon,Bordeaux,2025-01-13,Express,GLS,6.04,530,3
140580,P044,Rouen,Paris,2025-03-23,Express,Colissimo,10.79,247,2
140581,P030,Paris,Lyon,2024-12-21,Standard,DHL,1.52,818,5
140582,P023,Strasbourg,Toulouse,2025-05-12,Express,GLS,12.75,225,2
140583,P079,Lyon,Nice,2024-08-21,Standard,GLS,19.42,505,6
140584,P100,Paris,Paris,2025-05-14,Standard,Chronopost,4.84,980,5
140585,P083,Lille,Bordeaux,2024-12-31,Standard,Colissimo,11.03,571,4
140586,P094,Paris,Lyon,2024-09-05,Express,GLS,19.27,491,4
140587,P016,Strasbourg,Toulouse,2024-06-18,Express,GLS,11.29,510,3
140588,P055,Lille,Marseille,2024-10-02,Standard,UPS,7.8,224,2
140589,P018,Paris,Bordeaux,2025-01-18,Standard,UPS,2.92,801,4
140590,P090,Nantes,Toulouse,2025-02-05,Express,DHL,9.77,935,4
140591,P017,Strasbourg,Paris,2024-12-26,Standard,UPS,8.55,578,3
140592,P075,Nantes,Toulouse,2024-08-11,Standard,GLS,14.52,997,6
140593,P052,Rouen,Toulouse,2024-11-01,Express,DHL,2.04,798,3
140594,P045,Strasbourg,Toulouse,2025-06-06,Standard,Chronopost,15.37,632,5
140595,P056,Strasbourg,Nice,2024-06-21,Standard,DHL,7.47,68,2
140596,P093,Paris,Nice,2025-02-27,Standard,Chronopost,16.15,837,5
140597,P054,Lille,Marseille,2025-01-05,Express,GLS,18.59,908,5
140598,P009,Lyon,Marseille,2025-04-16,Standard,DHL,10.09,779,4
140599,P017,Lille,Paris,2024-11-14,Standard,DHL,2.62,724,4
140600,P027,Nantes,Toulouse,2025-02-16,Express,GLS,1.66,851,3
140601,P037,Strasbourg,Bordeaux,2024-11-06,Express,Colissimo,17.32,976,5
140602,P022,Lyon,Lyon,2024-07-28,Standard,GLS,17.94,61,3
140603,P072,Paris,Nice,2025-01-07,Express,Colissimo,3.85,250,2
140604,P067,Strasbourg,Paris,2025-06-15,Standard,GLS,18.18,157,3
140605,P038,Strasbourg,Paris,2025-01-01,Express,GLS,8.79,138,1
140606,P099,Nantes,Toulouse,2025-03-18,Standard,GLS,1.58,722,4
140607,P096,Paris,Lyon,2024-07-07,Standard,Chronopost,9.07,722,5
140608,P072,Nantes,Toulouse,2025-01-14,Express,GLS,11.68,464,2
140609,P044,Paris,Lyon,2024-08-05,Standard,Chronopost,6.84,218,4
140610,P091,Nantes,Toulouse,2025-02-08,Express,Chronopost,10.02,194,2
140611,P096,Rouen,Bordeaux,2024-10-24,Express,Colissimo,3.57,962,4
140612,P036,Lille,Marseille,2025-03-25,Standard,Colissimo,5.81,73,1
140613,P098,Lille,Paris,2024-10-09,Express,GLS,0.78,439,1
140614,P025,Paris,Toulouse,2025-03-10,Standard,Chronopost,9.03,489,3
140615,P095,Paris,Marseille,2024-10-19,Express,Colissimo,1.63,842,3
140616,P042,Lyon,Toulouse,2025-05-28,Express,UPS,4.4,196,0
